id,description,price,address,URL,lat,lng,agency,bus_stop_code,dist
187925,"kerrostalo, 47, 5 m2 | 2h + avok + kph + lasitettu p",990.0,"Helsinki, Kalasatama, Parrulaituri 16 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/kalasatama/kerrostalo/kaksio/187925,60.18371500000001,24.9757756,Vuokraturva Oy LKV [A],0,0
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,60.1649331,24.9285567,Ylinkerros Oy Haaga,1040126,155
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,60.1649331,24.9285567,Ylinkerros Oy Haaga,1040233,164
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,60.1649331,24.9285567,Ylinkerros Oy Haaga,1040442,169
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,60.1649331,24.9285567,Ylinkerros Oy Haaga,1040234,170
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,60.1649331,24.9285567,Ylinkerros Oy Haaga,1040231,183
187919,"kerrostalo, 15, 6 m2 | 1h, avokeittio, wc, sh",820.0,"Helsinki, Eerikinkatu 31 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/kerrostalo/yksio/187919,60.1649331,24.9285567,Ylinkerros Oy Haaga,1040443,313
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1050109,49
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1050412,73
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1050408,126
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1050108,127
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070118,224
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070423,225
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1050110,236
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070119,248
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070424,249
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1050112,252
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070112,255
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1050117,255
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070110,270
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070121,272
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070421,277
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070122,294
187917,"kerrostalo, 47, 5 m2 | 2h. k, kph, p",1300.0,"Helsinki, Punavuori, Laivurinkatu 8 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/187917,60.1601747,24.9418459,Kiinteistotoimisto Takio LKV [A],1070422,304
187629,"kerrostalo, 96, 5 m2 | 4h + k + s + ter",1950.0,"Helsinki, Lansi-Pasila, Palkkatilankatu 8 C 27",http://www.vuokraovi.com//vuokra-asunto/helsinki/lansi-pasila/kerrostalo/4h/187629,60.1961874,24.9234841,Aratto Oy,1171403,216
187629,"kerrostalo, 96, 5 m2 | 4h + k + s + ter",1950.0,"Helsinki, Lansi-Pasila, Palkkatilankatu 8 C 27",http://www.vuokraovi.com//vuokra-asunto/helsinki/lansi-pasila/kerrostalo/4h/187629,60.1961874,24.9234841,Aratto Oy,1171404,227
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1140117,46
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1180123,58
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1140118,62
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1140446,135
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1180124,168
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1140125,177
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1140440,193
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1140126,206
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1150133,288
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1180438,297
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1180113,304
187910,"kerrostalo, 24, 6 m2 | 1h + avok + kph + wc",710.0,"Helsinki, Laakso, Mannerheimintie 104",http://www.vuokraovi.com//vuokra-asunto/helsinki/laakso/kerrostalo/yksio/187910,60.18965629999999,24.9163293,Vuokraturva Oy LKV [A],1180214,331
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140115,74
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140443,76
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140108,146
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140107,158
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140109,165
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140116,166
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140436,168
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140205,188
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140437,197
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140197,206
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140216,206
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140451,227
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140129,231
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140110,235
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140439,235
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140130,257
187911,"kerrostalo, 32 m2 | 1h + kk + kph + alkovi + ransk",820.0,"Helsinki, Toolo, Sibeliuksenkatu 4 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187911,60.1828423,24.9238088,Vuokraturva Oy LKV [A],1140450,264
187905,"kerrostalo, 33, 5 m2 | 1h + avok + kph + alkovi",620.0,"Espoo, Suvela, Joupinmaenpolku 4 A",http://www.vuokraovi.com//vuokra-asunto/espoo/suvela/kerrostalo/yksio/187905,60.20430029999999,24.6738553,Vuokraturva Oy LKV [A],2613218,26
187905,"kerrostalo, 33, 5 m2 | 1h + avok + kph + alkovi",620.0,"Espoo, Suvela, Joupinmaenpolku 4 A",http://www.vuokraovi.com//vuokra-asunto/espoo/suvela/kerrostalo/yksio/187905,60.20430029999999,24.6738553,Vuokraturva Oy LKV [A],2613217,102
187905,"kerrostalo, 33, 5 m2 | 1h + avok + kph + alkovi",620.0,"Espoo, Suvela, Joupinmaenpolku 4 A",http://www.vuokraovi.com//vuokra-asunto/espoo/suvela/kerrostalo/yksio/187905,60.20430029999999,24.6738553,Vuokraturva Oy LKV [A],2613271,220
187905,"kerrostalo, 33, 5 m2 | 1h + avok + kph + alkovi",620.0,"Espoo, Suvela, Joupinmaenpolku 4 A",http://www.vuokraovi.com//vuokra-asunto/espoo/suvela/kerrostalo/yksio/187905,60.20430029999999,24.6738553,Vuokraturva Oy LKV [A],2613273,245
187905,"kerrostalo, 33, 5 m2 | 1h + avok + kph + alkovi",620.0,"Espoo, Suvela, Joupinmaenpolku 4 A",http://www.vuokraovi.com//vuokra-asunto/espoo/suvela/kerrostalo/yksio/187905,60.20430029999999,24.6738553,Vuokraturva Oy LKV [A],2613216,267
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2413257,77
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2413256,115
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2411250,214
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2411249,224
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2413227,244
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2413214,247
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2411255,252
187885,"kerrostalo, 64 m2 | 2 h, k, kph",780.0,"Espoo, Kivenlahti, Puosunrinne 4 D",http://www.vuokraovi.com//vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/187885,60.1494155,24.6463383,Kiinteistotoimisto Takio LKV [A],2414271,262
187886,"kerrostalo, 27 m2 | 1h, kk, kph",610.0,"Helsinki, Roihuvuori, Keijukaistenpolku 9 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/roihuvuori/kerrostalo/yksio/187886,60.19720879999999,25.058521,Kiinteistotoimisto Takio LKV [A],1432159,173
187886,"kerrostalo, 27 m2 | 1h, kk, kph",610.0,"Helsinki, Roihuvuori, Keijukaistenpolku 9 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/roihuvuori/kerrostalo/yksio/187886,60.19720879999999,25.058521,Kiinteistotoimisto Takio LKV [A],1432112,218
187886,"kerrostalo, 27 m2 | 1h, kk, kph",610.0,"Helsinki, Roihuvuori, Keijukaistenpolku 9 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/roihuvuori/kerrostalo/yksio/187886,60.19720879999999,25.058521,Kiinteistotoimisto Takio LKV [A],1432160,224
